Song Title,Artist,Popularity,Duration,Energy,Instrumentalness,Key,Liveness,Loudness,Tempo,Speechiness,Time_Signature,Danceability,,,,,,,,,,,,,,,,,,,,,,,,
veloxa-x,slxughter,48,75598,0.399,0.0706,1,0.172,-2.291,129.983,0.0391,4,0.807,,,,,,,,,,,,,,,,,,,,,,,,
Until I Found You,Stephen Sanchez,79,176667,0.5,0,10,0.189,-6.097,202.466,0.0388,3,0.346,,,,,,,,,,,,,,,,,,,,,,,,
Dançando Com o Txutxucão,Xuxa,43,83267,0.796,0,9,0.166,-6.804,158.066,0.0465,4,0.703,,,,,,,,,,,,,,,,,,,,,,,,
SPAGHETTII,Beyoncé,81,158477,0.624,0,8,0.0996,-7.444,94.522,0.428,3,0.504,,,,,,,,,,,,,,,,,,,,,,,,
Blue Hair,TV Girl,84,217000,0.72,0.0497,4,0.258,-6.376,135.73,0.0303,4,0.751,,,,,,,,,,,,,,,,,,,,,,,,
Murder On The Dancefloor,Sophie Ellis-Bextor,88,230013,0.849,2.57E-05,1,0.312,-5.281,117.308,0.0299,4,0.73,,,,,,,,,,,,,,,,,,,,,,,,
PERRO NEGRO,Bad Bunny,91,162768,0.778,2.16E-05,5,0.179,-2.248,96.057,0.262,4,0.911,,,,,,,,,,,,,,,,,,,,,,,,
Bir İmkansız Var,Emrah Karaduman,77,152700,0.691,2.12E-05,9,0.065,-6.349,150.043,0.0428,1,0.599,,,,,,,,,,,,,,,,,,,,,,,,
Bir Ömür Yetmez,Müslüm Gürses,65,242416,0.691,5.55E-06,6,0.186,-7.853,94.833,0.0385,4,0.501,,,,,,,,,,,,,,,,,,,,,,,,
California Dreamin' - Single Version,The Mamas & The Papas,80,162373,0.608,0,1,0.0533,-9.786,112.367,0.0345,4,0.552,,,,,,,,,,,,,,,,,,,,,,,,
Erro Gostoso - Ao Vivo,Simone Mendes,72,178812,0.893,0,6,0.803,-2.743,153.778,0.0866,4,0.588,,,,,,,,,,,,,,,,,,,,,,,,
Ae Kash Ke Hum,Jatin-Lalit,66,310427,0.687,0,0,0.175,-7.967,161.008,0.0571,3,0.364,,,,,,,,,,,,,,,,,,,,,,,,
KRUSH GIRL,KUTE,67,109615,0.982,8.12E-05,10,0.657,1.057,130.112,0.118,4,0.737,,,,,,,,,,,,,,,,,,,,,,,,
Hoşçakal,Ati242,67,190977,0.78,0.00508,7,0.475,-5.691,140.09,0.212,4,0.75,,,,,,,,,,,,,,,,,,,,,,,,
"SI SI SI SI (feat. Eladio Carrion, Bryant Myers, Dei V)",The Academy: Segunda Misión,75,241958,0.655,0,1,0.105,-7.42,89.959,0.0805,4,0.659,,,,,,,,,,,,,,,,,,,,,,,,
THE DEAL,Bloody Hawk,65,303333,0.655,1.34E-06,0,0.168,-8.589,96.241,0.181,5,0.464,,,,,,,,,,,,,,,,,,,,,,,,
Uuuu,Steve Lacy,73,90709,0.616,0.259,9,0.0658,-3.602,127.082,0.0415,4,0.947,,,,,,,,,,,,,,,,,,,,,,,,
Obsessed,Riar Saab,71,190444,0.74,0,5,0.084,-4.099,134.932,0.0861,4,0.798,,,,,,,,,,,,,,,,,,,,,,,,
Pobre Corazón - En Vivo,Ke Personajes,73,198931,0.84,0,10,0.443,-4.781,91.038,0.0475,4,0.463,,,,,,,,,,,,,,,,,,,,,,,,
Maharani,Karun,67,389577,0.648,0,10,0.154,-6.658,100.015,0.135,4,0.769,,,,,,,,,,,,,,,,,,,,,,,,
Perahu Kertas,Maudy Ayunda,69,234387,0.367,0,9,0.119,-8.075,77.285,0.0277,4,0.373,,,,,,,,,,,,,,,,,,,,,,,,
BIPOLAR,Peso Pluma,82,265045,0.701,0,9,0.0902,-5.223,112.032,0.0254,3,0.776,,,,,,,,,,,,,,,,,,,,,,,,
Car's Outside,James Arthur,84,248373,0.562,0,9,0.107,-7.181,149.907,0.029,4,0.338,,,,,,,,,,,,,,,,,,,,,,,,
Respeto X Respeto,Midnvght,51,182401,0.721,0,1,0.344,-7.507,92.425,0.0897,4,0.371,,,,,,,,,,,,,,,,,,,,,,,,
Y Que,Inspector,66,225827,0.765,0,11,0.101,-4.573,133.921,0.0394,4,0.734,,,,,,,,,,,,,,,,,,,,,,,,
Doo Wop (That Thing),Ms. Lauryn Hill,78,320267,0.505,0,2,0.0923,-8.926,99.935,0.245,4,0.535,,,,,,,,,,,,,,,,,,,,,,,,
Wondering Why,The Red Clay Strays,81,232918,0.209,0,4,0.173,-12.437,148.59,0.0405,3,0.524,,,,,,,,,,,,,,,,,,,,,,,,
Ivy,Frank Ocean,84,249191,0.386,0.000289,9,0.229,-9.584,116.408,0.037,4,0.575,,,,,,,,,,,,,,,,,,,,,,,,
you broke me first,Tate McRae,86,170227,0.379,0,4,0.0913,-9.357,124.027,0.0543,4,0.66,,,,,,,,,,,,,,,,,,,,,,,,
Rock N Roll,Ken Carson,70,148808,0.571,0,1,0.117,-7.631,141.957,0.0488,4,0.673,,,,,,,,,,,,,,,,,,,,,,,,
One Number Away,Luke Combs,79,221800,0.781,0,6,0.191,-6.16,144.075,0.0311,4,0.544,,,,,,,,,,,,,,,,,,,,,,,,
More Than a Feeling,Boston,81,285133,0.681,0.0023,7,0.0504,-8.039,108.789,0.0298,4,0.377,,,,,,,,,,,,,,,,,,,,,,,,
TEKKEN (feat. Simba La Rue),Niky Savage,68,174462,0.838,0,2,0.0892,-5.088,97.415,0.346,3,0.743,,,,,,,,,,,,,,,,,,,,,,,,
Não Vou Namorar,DJ Ws da Igrejinha,81,162461,0.724,9.45E-05,5,0.107,-0.681,85.899,0.325,5,0.761,,,,,,,,,,,,,,,,,,,,,,,,
Fark Ettim,Semicenk,71,155406,0.745,0,11,0.101,-6.986,106.046,0.105,4,0.678,,,,,,,,,,,,,,,,,,,,,,,,
MONACO,Bad Bunny,85,267194,0.621,0.000402,4,0.58,-5.009,139.056,0.068,4,0.787,,,,,,,,,,,,,,,,,,,,,,,,
Bem Pior Que Eu - Ao Vivo,Marília Mendonça,67,168172,0.652,0,0,0.929,-4.689,113.867,0.0403,4,0.671,,,,,,,,,,,,,,,,,,,,,,,,
Green Green Grass,George Ezra,77,167614,0.738,0,8,0.128,-4.413,112.972,0.0595,4,0.685,,,,,,,,,,,,,,,,,,,,,,,,
In Italia 2024 (feat. Emma & Baby Gang),Fabri Fibra,72,245293,0.836,0,10,0.284,-5.065,163.992,0.278,4,0.573,,,,,,,,,,,,,,,,,,,,,,,,
Não Sirvo - Ao Vivo,Matheus & Kauan,68,161749,0.733,0,0,0.688,-4.668,127.953,0.0558,4,0.74,,,,,,,,,,,,,,,,,,,,,,,,
Coastline,Hollow Coves,76,233973,0.496,0.00319,2,0.0584,-11.23,100.17,0.0277,4,0.67,,,,,,,,,,,,,,,,,,,,,,,,
Un Idiota,Joan Sebastian,73,199483,0.39,0,9,0.118,-9.174,85.366,0.0396,4,0.594,,,,,,,,,,,,,,,,,,,,,,,,
QUE EU VOU TE BOTAR,DJ JOÃO PEREIRA,68,136673,0.644,7.73E-05,11,0.561,-1.472,84.302,0.242,5,0.633,,,,,,,,,,,,,,,,,,,,,,,,
Promiscuous,Nelly Furtado,84,242293,0.97,6.17E-05,10,0.154,-6.098,114.328,0.0504,4,0.808,,,,,,,,,,,,,,,,,,,,,,,,
Que Lo Nuestro Se Quede Nuestro,Carlos Rivera,68,222827,0.444,2.32E-05,4,0.166,-8.583,144.092,0.027,4,0.464,,,,,,,,,,,,,,,,,,,,,,,,
"Baile (feat. Amo, Haaland936 & Kauta)",Rap La Rue,73,122918,0.666,4.99E-05,7,0.222,-6.04,124.538,0.0894,4,0.552,,,,,,,,,,,,,,,,,,,,,,,,
Magenta,Bekar,66,105787,0.552,2.74E-06,1,0.0714,-7.666,138.032,0.0537,4,0.726,,,,,,,,,,,,,,,,,,,,,,,,
recadin no espelho,Luísa Sonza,75,124312,0.638,0.000108,10,0.164,-5.468,135.119,0.208,4,0.874,,,,,,,,,,,,,,,,,,,,,,,,
ドライフラワー,Yuuri,67,286360,0.603,0,7,0.167,-5.464,148.089,0.0276,4,0.463,,,,,,,,,,,,,,,,,,,,,,,,
Attention,NewJeans,78,180067,0.648,0,10,0.0761,-3.684,104.988,0.0368,4,0.811,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,Ryan Castro,80,176143,0.68,0.000683,10,0.103,-5.555,179.923,0.37,4,0.796,,,,,,,,,,,,,,,,,,,,,,,,
Revival,Zach Bryan,81,221250,0.366,1.58E-05,7,0.0949,-9.025,78.846,0.047,4,0.464,,,,,,,,,,,,,,,,,,,,,,,,
2 Be Loved (Am I Ready),Lizzo,68,187108,0.769,0,7,0.0817,-4.111,155.932,0.105,4,0.721,,,,,,,,,,,,,,,,,,,,,,,,
more than words,Hitsujibungaku,69,289173,0.796,0.00019,6,0.228,-5.058,130.059,0.031,4,0.566,,,,,,,,,,,,,,,,,,,,,,,,
Karma,Summer Walker,73,188907,0.294,2.03E-05,1,0.287,-10.072,113.847,0.0499,4,0.593,,,,,,,,,,,,,,,,,,,,,,,,
Pure White Noise Only (Non Stop Loop),White Noise Baby Sleep Music,66,61781,2.03E-05,0.439,2,0.259,-39.699,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
Rich Men North of Richmond,Oliver Anthony Music,81,187244,0.264,0,10,0.302,-12.384,121.722,0.0622,4,0.678,,,,,,,,,,,,,,,,,,,,,,,,
HUMO,Chencho Corleone,82,198081,0.829,3.53E-06,10,0.0918,-2.815,178.06,0.0892,4,0.832,,,,,,,,,,,,,,,,,,,,,,,,
ANDO,Jere Klein,81,172774,0.597,0.000129,8,0.0903,-7.602,98.036,0.0615,4,0.84,,,,,,,,,,,,,,,,,,,,,,,,
Robarte un Beso,Carlos Vives,75,194742,0.859,0,10,0.359,-4.942,95.046,0.0482,4,0.742,,,,,,,,,,,,,,,,,,,,,,,,
Ei Tudo Bem,MC Zaquin,59,117692,0.533,0,4,0.403,-5.695,129.966,0.0344,4,0.807,,,,,,,,,,,,,,,,,,,,,,,,
Olam Up,Dabzee,64,195224,0.771,0.0025,5,0.348,-6.639,133.969,0.0895,4,0.779,,,,,,,,,,,,,,,,,,,,,,,,
Choo Lo,The Local Train,74,233630,0.695,0.00815,4,0.146,-6.349,145.956,0.0271,4,0.512,,,,,,,,,,,,,,,,,,,,,,,,
Mais Que Nada,Sergio Mendes & Brasil '66,64,159467,0.493,1.52E-05,0,0.136,-13.094,88.796,0.0482,4,0.637,,,,,,,,,,,,,,,,,,,,,,,,
Under Armour,Zkr,62,193880,0.748,6.68E-06,11,0.0859,-5.552,167.974,0.173,3,0.641,,,,,,,,,,,,,,,,,,,,,,,,
Acepto Mi Derrota,Los Bukis,74,248560,0.461,0,9,0.13,-11.208,144.51,0.0294,4,0.633,,,,,,,,,,,,,,,,,,,,,,,,
Edit do Chico Oficial,MC Saci,71,107077,0.824,0,11,0.114,-1.444,129.929,0.174,4,0.951,,,,,,,,,,,,,,,,,,,,,,,,
NADIE SABE,Bad Bunny,72,379059,0.711,0,11,0.0799,-5.016,170.305,0.0669,4,0.529,,,,,,,,,,,,,,,,,,,,,,,,
Reminder,The Weeknd,84,218880,0.505,0,8,0.164,-6.923,160.053,0.193,4,0.705,,,,,,,,,,,,,,,,,,,,,,,,
Heartbreaker,Warren Zeiders,68,222466,0.608,0,5,0.193,-5.329,148.117,0.0274,3,0.489,,,,,,,,,,,,,,,,,,,,,,,,
Made You Look,Meghan Trainor,84,134256,0.522,1.59E-06,10,0.0783,-3.574,145.035,0.0703,4,0.834,,,,,,,,,,,,,,,,,,,,,,,,
Big Poppa - 2005 Remaster,The Notorious B.I.G.,81,252747,0.575,0,9,0.143,-7.247,84.492,0.273,4,0.78,,,,,,,,,,,,,,,,,,,,,,,,
Turks & Caicos (feat. 21 Savage),Rod Wave,74,203346,0.659,0,0,0.197,-7.539,102.417,0.154,5,0.541,,,,,,,,,,,,,,,,,,,,,,,,
Tere Binaa,Mustafa Zahid,63,203180,0.342,0,10,0.139,-7.105,150.082,0.0326,4,0.42,,,,,,,,,,,,,,,,,,,,,,,,
Chemtrails Over The Country Club,Lana Del Rey,81,271177,0.276,0.000249,4,0.113,-13.125,201.025,0.0643,3,0.334,,,,,,,,,,,,,,,,,,,,,,,,
family ties (with Kendrick Lamar),Baby Keem,80,252262,0.611,0,1,0.23,-5.453,134.093,0.33,4,0.711,,,,,,,,,,,,,,,,,,,,,,,,
I Know You,Faye Webster,78,251667,0.385,9.97E-05,10,0.0616,-12.849,154.918,0.0313,4,0.454,,,,,,,,,,,,,,,,,,,,,,,,
Time of Our Lives,Pitbull,85,229360,0.802,0,1,0.694,-5.797,124.022,0.0583,4,0.721,,,,,,,,,,,,,,,,,,,,,,,,
Kung Wala Ka,Hale,71,242813,0.338,0.000887,7,0.113,-7.261,136.355,0.0263,4,0.502,,,,,,,,,,,,,,,,,,,,,,,,
You Shook Me All Night Long,AC/DC,85,210173,0.767,0.000513,7,0.39,-5.509,127.361,0.0574,4,0.532,,,,,,,,,,,,,,,,,,,,,,,,
Gratidão,Xande De Pilares,48,243072,0.749,0,0,0.0783,-6.105,75.79,0.102,4,0.626,,,,,,,,,,,,,,,,,,,,,,,,
El Super Junte Rkt,Gusty dj,73,383369,0.794,0,1,0.0813,-2.595,105.002,0.127,4,0.849,,,,,,,,,,,,,,,,,,,,,,,,
KILLA INTRO,AKDO,65,170531,0.574,0.0157,8,0.257,-9.644,133.031,0.0582,4,0.807,,,,,,,,,,,,,,,,,,,,,,,,
"Ranjithame (From ""Varisu"")",Thalapathy Vijay,68,287081,0.98,0.00709,9,0.0788,-6.464,124.96,0.129,4,0.545,,,,,,,,,,,,,,,,,,,,,,,,
My Baby,XOXO,44,217687,0.46,0.00189,7,0.103,-9.047,149.837,0.0888,4,0.685,,,,,,,,,,,,,,,,,,,,,,,,
MINI TERORISTA,Jeff Redd,73,134487,0.717,0,11,0.331,-8.372,100.005,0.0454,4,0.679,,,,,,,,,,,,,,,,,,,,,,,,
Michi Teyu Ku (Overflowing),Fujii Kaze,69,310997,0.591,0.0523,9,0.107,-7.91,143.99,0.0336,4,0.565,,,,,,,,,,,,,,,,,,,,,,,,
Carta Aberta,MC Cabelinho,74,262258,0.613,1.36E-06,3,0.136,-5.404,122.475,0.0411,4,0.504,,,,,,,,,,,,,,,,,,,,,,,,
The Box,Roddy Ricch,83,196653,0.586,0,10,0.79,-6.687,116.971,0.0559,4,0.896,,,,,,,,,,,,,,,,,,,,,,,,
Qué Precio Tiene el Cielo - Salsa Version,Marc Anthony,67,302947,0.843,0,7,0.078,-4.692,173.91,0.0647,4,0.42,,,,,,,,,,,,,,,,,,,,,,,,
Amor Tumbado,Natanael Cano,79,221554,0.715,2.85E-06,1,0.0772,-5.755,199.942,0.0354,3,0.576,,,,,,,,,,,,,,,,,,,,,,,,
MANIAC,VIVIZ,79,195520,0.579,0,9,0.0931,-4.514,114.961,0.071,4,0.753,,,,,,,,,,,,,,,,,,,,,,,,
What About Us,P!nk,77,269600,0.588,2.01E-06,1,0.0906,-6.177,113.608,0.0506,4,0.491,,,,,,,,,,,,,,,,,,,,,,,,
DAMLALAR,M Lisa,71,153253,0.562,0.000535,4,0.112,-9.295,83.007,0.074,4,0.595,,,,,,,,,,,,,,,,,,,,,,,,
ZAY INTRO,La Fève,57,104314,0.468,0.000905,4,0.189,-12.764,129.962,0.15,4,0.608,,,,,,,,,,,,,,,,,,,,,,,,
Nice For What,Drake,78,210747,0.909,9.70E-05,8,0.119,-6.474,93.372,0.0707,4,0.585,,,,,,,,,,,,,,,,,,,,,,,,
Mientes Tan Bien,Sin Bandera,74,227613,0.188,1.79E-06,7,0.109,-15.084,135.896,0.0326,4,0.607,,,,,,,,,,,,,,,,,,,,,,,,
Nemen - Hiphop Dangdut Version,NDX A.K.A.,71,274880,0.762,1.77E-06,6,0.176,-6.964,148.004,0.0321,4,0.644,,,,,,,,,,,,,,,,,,,,,,,,
favorite crime,Olivia Rodrigo,85,152667,0.272,0,9,0.147,-10.497,172.929,0.0364,4,0.369,,,,,,,,,,,,,,,,,,,,,,,,
Fruto,Bizarrap,79,132295,0.606,0,2,0.218,-7.775,160.193,0.275,4,0.791,,,,,,,,,,,,,,,,,,,,,,,,
AMOR PROPIO,Grupo Frontera,73,172485,0.696,0,9,0.11,-4.774,82.947,0.0404,4,0.497,,,,,,,,,,,,,,,,,,,,,,,,
El Gavilán,Luis R Conriquez,77,175296,0.684,0.0035,11,0.302,-4.413,144.117,0.0705,3,0.724,,,,,,,,,,,,,,,,,,,,,,,,
I Look in People's Windows,Taylor Swift,86,131907,0.274,0,1,0.164,-11.429,90.796,0.0738,4,0.763,,,,,,,,,,,,,,,,,,,,,,,,
Free Fallin',Tom Petty,78,256000,0.449,0,5,0.0613,-13.333,84.383,0.0253,4,0.623,,,,,,,,,,,,,,,,,,,,,,,,
CAROLINA,KAROL G,73,162093,0.75,0.00422,1,0.111,-4.149,82.384,0.33,4,0.721,,,,,,,,,,,,,,,,,,,,,,,,
Lo Unico Que Quiero,Abel Zavala,66,170360,0.524,0,7,0.228,-7.09,79.003,0.0404,4,0.579,,,,,,,,,,,,,,,,,,,,,,,,
Old Dirt Roads,Owen Riegling,72,227892,0.793,0,1,0.236,-3.229,165.964,0.0376,4,0.509,,,,,,,,,,,,,,,,,,,,,,,,
Lo Intentamos,Espinoza Paz,70,197173,0.416,0.000672,8,0.11,-8.589,137.915,0.0408,4,0.755,,,,,,,,,,,,,,,,,,,,,,,,
Fall In Love,Bailey Zimmerman,76,232059,0.643,0,9,0.221,-6.055,135.962,0.0297,4,0.524,,,,,,,,,,,,,,,,,,,,,,,,
Erwischt,KATI K,71,121000,0.654,2.54E-06,3,0.0911,-5.997,159.963,0.0887,4,0.701,,,,,,,,,,,,,,,,,,,,,,,,
Carta de Despedida,LIT killah,78,184800,0.574,0,9,0.101,-6.477,99.942,0.077,4,0.656,,,,,,,,,,,,,,,,,,,,,,,,
Bad Romance,Lady Gaga,83,294573,0.921,5.26E-05,0,0.0842,-3.752,119.007,0.0363,4,0.695,,,,,,,,,,,,,,,,,,,,,,,,
Dans Med Meg,Tigergutt101,64,140787,0.764,4.90E-06,10,0.105,-6.715,127.073,0.0383,4,0.69,,,,,,,,,,,,,,,,,,,,,,,,
Tu Jaana Na Piya,King,74,226029,0.709,0,9,0.149,-6.136,102.012,0.0301,4,0.691,,,,,,,,,,,,,,,,,,,,,,,,
陪你去流浪,Joker Xue,48,274364,0.324,0.000956,10,0.368,-11.559,108.143,0.0539,4,0.507,,,,,,,,,,,,,,,,,,,,,,,,
Más De Lo Que Aposté,Aitana,65,205031,0.918,0,1,0.13,-3.01,151.988,0.0552,4,0.621,,,,,,,,,,,,,,,,,,,,,,,,
"Thodi Jagah (From ""Marjaavaan"")",Arijit Singh,72,218048,0.467,0,0,0.0888,-4.835,107.164,0.0273,4,0.621,,,,,,,,,,,,,,,,,,,,,,,,
ROMANTİK,Motive,66,137271,0.65,0,8,0.141,-9.591,130.045,0.0755,4,0.761,,,,,,,,,,,,,,,,,,,,,,,,
Spotless (feat. The Lumineers),Zach Bryan,81,169467,0.444,0,0,0.0837,-7.695,72.129,0.0698,4,0.604,,,,,,,,,,,,,,,,,,,,,,,,
Smoke On the Highway,X Ambassadors,59,253733,0.674,4.51E-05,7,0.0876,-6.305,77.989,0.0428,4,0.331,,,,,,,,,,,,,,,,,,,,,,,,
This Charming Man - 2011 Remaster,The Smiths,79,162920,0.846,0,11,0.0784,-5.9,103.912,0.0436,4,0.611,,,,,,,,,,,,,,,,,,,,,,,,
Mentiras | CROSSOVER #3,Big One,73,168000,0.696,0,11,0.104,-5.679,150.028,0.0531,4,0.696,,,,,,,,,,,,,,,,,,,,,,,,
Zorro do Asfalto,Hungria,65,213864,0.545,0,9,0.0751,-8.17,139.971,0.273,4,0.931,,,,,,,,,,,,,,,,,,,,,,,,
PERREO LENTO,Chris Jedi,74,156640,0.745,4.41E-05,5,0.0936,-3.074,95.068,0.144,4,0.903,,,,,,,,,,,,,,,,,,,,,,,,
Nightmares,Bresh,70,201782,0.833,0,9,0.259,-4.268,116.994,0.0378,3,0.714,,,,,,,,,,,,,,,,,,,,,,,,
Kiss Me,Dermot Kennedy,72,229436,0.843,0,0,0.065,-2.21,120.082,0.0347,4,0.645,,,,,,,,,,,,,,,,,,,,,,,,
Resentia,Pablo Chill-E,69,200526,0.692,0,1,0.127,-5.732,95.015,0.075,4,0.754,,,,,,,,,,,,,,,,,,,,,,,,
Claustrophobic,Future,78,222053,0.607,1.54E-05,1,0.449,-5.815,73.562,0.259,4,0.681,,,,,,,,,,,,,,,,,,,,,,,,
Too Good At Goodbyes,Sam Smith,84,201000,0.372,0,5,0.169,-8.237,91.931,0.0443,4,0.715,,,,,,,,,,,,,,,,,,,,,,,,
Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,79,209269,0.81,0,5,0.117,-5.274,129.014,0.0568,4,0.839,,,,,,,,,,,,,,,,,,,,,,,,
Buscando Money,TWENTY SIX,82,150000,0.812,0.536,9,0.0669,-6.674,128.028,0.057,4,0.817,,,,,,,,,,,,,,,,,,,,,,,,
De las 2 (feat. Bad Bunny & Arcángel),Trap Capos,72,260493,0.696,0,8,0.0808,-5.015,120.146,0.117,4,0.744,,,,,,,,,,,,,,,,,,,,,,,,
Tú No Lo Amas,Anuel AA,73,214125,0.733,0,1,0.117,-3.933,128.271,0.0818,4,0.739,,,,,,,,,,,,,,,,,,,,,,,,
Ridere,Pinguini Tattici Nucleari,69,214733,0.902,0,9,0.0781,-3.009,116.909,0.0378,4,0.713,,,,,,,,,,,,,,,,,,,,,,,,
Could Have Been Me,The Struts,72,187653,0.907,0.000185,4,0.34,-4.512,80.029,0.0642,4,0.541,,,,,,,,,,,,,,,,,,,,,,,,
Sen Evlisin,Gülden Karaböcek,73,220360,0.513,0,2,0.188,-9.082,100.017,0.041,4,0.566,,,,,,,,,,,,,,,,,,,,,,,,
Would That I,Hozier,76,268293,0.526,0.00537,5,0.108,-6.032,130.694,0.0281,4,0.521,,,,,,,,,,,,,,,,,,,,,,,,
The Night We Met,Lord Huron,80,208212,0.366,0.267,2,0.641,-9.51,86.997,0.0378,3,0.545,,,,,,,,,,,,,,,,,,,,,,,,
Cuando La Vida Sea Trago,Carin Leon,73,173000,0.556,0,7,0.111,-5.232,179.973,0.0529,3,0.563,,,,,,,,,,,,,,,,,,,,,,,,
Ya Pedo Quién Sabe,Grupo Frontera,80,191284,0.616,0,11,0.139,-4.245,155.461,0.0341,3,0.576,,,,,,,,,,,,,,,,,,,,,,,,
Do or Die,Lim Young Woong,67,205440,0.822,0,1,0.319,-5.031,124.907,0.0512,4,0.599,,,,,,,,,,,,,,,,,,,,,,,,
Jee Ni Lagda,Karan Aujla,69,139355,0.617,0,3,0.13,-7.01,93.005,0.192,4,0.785,,,,,,,,,,,,,,,,,,,,,,,,
Haryana Hood,Irshad Khan,69,211480,0.622,0,8,0.253,-6.318,144.005,0.213,4,0.715,,,,,,,,,,,,,,,,,,,,,,,,
COME UN TUONO (feat. Guè),Rose Villain,81,175293,0.623,0,2,0.124,-4.613,140.045,0.0802,4,0.792,,,,,,,,,,,,,,,,,,,,,,,,
L,Hal,75,220852,0.364,6.89E-05,2,0.0981,-6.877,152.853,0.0328,4,0.651,,,,,,,,,,,,,,,,,,,,,,,,
ADIÓS,Maria Becerra,74,160856,0.765,4.66E-06,9,0.202,-4.184,98.012,0.0547,4,0.747,,,,,,,,,,,,,,,,,,,,,,,,
"Rait Zara Si (From ""Atrangi Re"")",A.R. Rahman,72,291462,0.495,0,2,0.0837,-10.272,125.998,0.0362,4,0.563,,,,,,,,,,,,,,,,,,,,,,,,
CONTIGO VOY A MUERTE,KAROL G,75,219960,0.853,3.85E-06,11,0.0627,-2.593,82.994,0.0484,4,0.77,,,,,,,,,,,,,,,,,,,,,,,,
Pilihan Hatiku,Lavina,67,227161,0.316,8.59E-06,0,0.0915,-10.518,130.017,0.0278,4,0.542,,,,,,,,,,,,,,,,,,,,,,,,
The Lost Soul Down X Lost Soul,NBSPLV,76,151349,0.475,0.908,0,0.107,-10.388,90.035,0.0287,4,0.779,,,,,,,,,,,,,,,,,,,,,,,,
FUNKED UP - SLOWED,xxanteria,83,115348,0.927,0.925,11,0.0567,0.254,109.952,0.0645,4,0.755,,,,,,,,,,,,,,,,,,,,,,,,
OJITOS ROJOS,Grupo Frontera,77,221601,0.782,0,11,0.107,-3.51,90.001,0.045,4,0.721,,,,,,,,,,,,,,,,,,,,,,,,
Pretty Girls,Frenna,76,145572,0.606,0,1,0.125,-5.049,187.82,0.089,4,0.652,,,,,,,,,,,,,,,,,,,,,,,,
Me Reclama,Mambo Kingz,73,187493,0.72,0,1,0.168,-4.215,175.93,0.0826,4,0.755,,,,,,,,,,,,,,,,,,,,,,,,
Here With Me,d4vd,86,242485,0.45,6.59E-05,4,0.124,-9.306,132.039,0.0259,4,0.575,,,,,,,,,,,,,,,,,,,,,,,,
exile (feat. Bon Iver),Taylor Swift,79,285634,0.38,5.62E-05,6,0.11,-8.426,75.602,0.0287,4,0.298,,,,,,,,,,,,,,,,,,,,,,,,
SHEESH,BABYMONSTER,88,170357,0.728,0,2,0.0473,-5.079,140.041,0.169,4,0.774,,,,,,,,,,,,,,,,,,,,,,,,
La bandite,Jul,72,160893,0.717,0,5,0.11,-6.771,122.491,0.211,4,0.845,,,,,,,,,,,,,,,,,,,,,,,,
Rara Vez,Taiu,83,128677,0.708,0,5,0.343,-4.668,119.984,0.166,4,0.838,,,,,,,,,,,,,,,,,,,,,,,,
Babaero,gins&melodies,83,175396,0.494,0,8,0.118,-7.139,121.018,0.0827,4,0.866,,,,,,,,,,,,,,,,,,,,,,,,
Country Girl (Shake It For Me),Luke Bryan,76,225560,0.904,0,2,0.0834,-4.532,105.969,0.0464,4,0.644,,,,,,,,,,,,,,,,,,,,,,,,
Baller,Shubh,74,148188,0.702,0.0163,5,0.0932,-10.048,180.219,0.233,4,0.711,,,,,,,,,,,,,,,,,,,,,,,,
Para Sa Akin,Jason Dhakal,73,197009,0.38,9.39E-06,8,0.108,-7.071,137.585,0.059,5,0.454,,,,,,,,,,,,,,,,,,,,,,,,
Silver Lining,Mt. Joy,77,198600,0.616,1.02E-06,0,0.151,-6.53,144.216,0.0282,4,0.543,,,,,,,,,,,,,,,,,,,,,,,,
Можно я с тобой (can i come with you),AP$ENT,70,132336,0.753,0.75,0,0.373,-8.884,126.977,0.0362,4,0.8,,,,,,,,,,,,,,,,,,,,,,,,
พี่ชอบหนูที่สุดเลย,PONCHET,73,186467,0.448,0,6,0.116,-10.206,98.999,0.0415,4,0.778,,,,,,,,,,,,,,,,,,,,,,,,
Me Tengo Que Ir,Orquesta los Adolecente,60,283107,0.798,0,2,0.288,-3.273,96.453,0.0372,4,0.502,,,,,,,,,,,,,,,,,,,,,,,,
Vienna,Billy Joel,84,214240,0.495,0,10,0.0754,-6.662,124.936,0.0343,4,0.532,,,,,,,,,,,,,,,,,,,,,,,,
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,80,169153,0.862,0.000132,2,0.303,-3.424,122.98,0.126,4,0.824,,,,,,,,,,,,,,,,,,,,,,,,
Before You Leave Me,Alex Warren,85,176178,0.84,0,4,0.081,-5.382,120.035,0.0657,4,0.702,,,,,,,,,,,,,,,,,,,,,,,,
Es Por Ti,Juanes,78,250693,0.758,3.09E-05,4,0.189,-6.077,129.944,0.0263,4,0.696,,,,,,,,,,,,,,,,,,,,,,,,
"Hold On, We're Going Home",Drake,74,227880,0.414,2.73E-05,6,0.0724,-7.44,100.002,0.0946,4,0.777,,,,,,,,,,,,,,,,,,,,,,,,
